,roundinfo_id,fight_id,fight_round,fighter_id,kd,sig_str_made,sig_str_attempted,sig_str_percent,total_str_made,total_str_attempted,td_made,td_attempted,td_percent,pass,rev,head_attempted,head_made,body_attempted,body_made,leg_attempted,leg_made,distance_attempted,distance_made,clinch_attempted,clinch_made,ground_attempted
11765,11929,1,6043,0,5,17,29,5,17,0,0,0,0,0,14,3,1,1,2,1,17,5,0,0,0,0
11766,11930,1,5489,0,8,22,36,16,30,0,0,0,0,0,14,3,3,2,5,3,22,8,0,0,0,0
11767,11930,1,5969,0,8,21,38,12,26,3,3,100,0,0,19,7,2,1,0,0,17,7,2,0,2,1
11768,11930,2,5489,0,12,29,41,34,57,1,2,50,2,0,24,8,4,3,1,1,22,7,4,3,3,2
11769,11930,2,5969,0,9,23,39,17,32,1,6,16,0,0,23,9,0,0,0,0,20,7,1,0,2,2
11770,11930,3,5489,0,17,48,35,17,48,0,1,0,0,0,44,16,3,1,1,0,48,17,0,0,0,0
11771,11930,3,5969,0,15,49,30,15,49,0,3,0,0,0,48,15,1,0,0,0,49,15,0,0,0,0
11772,11931,1,5958,0,4,18,22,4,18,0,0,0,1,0,15,3,3,1,0,0,17,4,1,0,0,0
11773,11931,1,6196,0,1,6,16,8,15,1,1,100,0,0,6,1,0,0,0,0,6,1,0,0,0,0
11774,11932,1,5233,0,37,73,50,38,75,0,0,0,0,0,45,15,19,15,9,7,66,32,7,5,0,0
11775,11932,1,5951,0,4,22,18,7,27,0,0,0,0,0,22,4,0,0,0,0,21,3,1,1,0,0
11776,11932,2,5233,1,18,38,47,18,38,0,0,0,0,0,38,18,0,0,0,0,2,2,0,0,36,16
11777,11932,2,5951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11778,11933,1,5885,0,15,33,45,20,38,0,0,0,0,0,31,13,2,2,0,0,19,4,13,11,1,0
11779,11933,1,6131,0,6,27,22,9,30,1,1,100,0,0,22,5,2,0,3,1,22,5,5,1,0,0
11780,11933,2,5885,0,0,6,0,10,16,1,1,100,1,0,6,0,0,0,0,0,5,0,1,0,0,0
11781,11933,2,6131,0,2,10,20,8,19,2,2,100,0,0,9,2,1,0,0,0,6,2,2,0,2,0
11782,11933,3,5885,0,5,23,21,14,32,0,1,0,0,0,21,4,2,1,0,0,22,4,1,1,0,0
11783,11933,3,6131,0,15,41,36,15,41,2,2,100,0,0,39,13,2,2,0,0,38,13,2,2,1,0
11784,11934,1,5622,0,19,60,31,21,63,0,0,0,0,0,36,5,9,2,15,12,53,16,7,3,0,0
11785,11934,1,5868,0,22,52,42,22,52,0,0,0,0,0,32,8,18,13,2,1,43,18,9,4,0,0
11786,11934,2,5622,0,16,66,24,23,73,0,1,0,0,0,49,7,12,5,5,4,60,14,6,2,0,0
11787,11934,2,5868,0,17,57,29,24,71,0,0,0,0,0,44,11,11,5,2,1,52,15,5,2,0,0
11788,11934,3,5622,0,19,46,41,33,61,1,2,50,0,0,36,13,4,1,6,5,36,14,0,0,10,5
11789,11934,3,5868,0,10,30,33,21,42,0,0,0,0,0,21,3,9,7,0,0,29,10,1,0,0,0
11790,11935,1,6030,0,16,47,34,20,51,0,0,0,0,0,40,13,4,1,3,2,45,15,2,1,0,0
11791,11935,1,5906,0,19,70,27,19,70,1,1,100,0,0,67,18,2,0,1,1,68,18,2,1,0,0
11792,11935,2,6030,0,9,37,24,9,37,0,2,0,0,0,34,6,1,1,2,2,36,8,0,0,1,1
11793,11935,2,5906,0,15,51,29,15,51,0,0,0,0,0,49,14,2,1,0,0,49,15,2,0,0,0
11794,11935,3,6030,0,8,36,22,13,43,1,3,33,0,0,33,7,3,1,0,0,35,7,0,0,1,1
11795,11935,3,5906,0,14,38,36,16,40,1,1,100,0,0,36,13,2,1,0,0,38,14,0,0,0,0
11796,11936,1,6004,0,5,17,29,20,32,0,0,0,0,0,9,0,6,4,2,1,11,2,6,3,0,0
11797,11936,1,5848,0,23,30,76,36,43,1,1,100,0,0,11,5,17,16,2,2,8,4,20,17,2,2
11798,11936,2,6004,0,10,35,28,17,42,0,0,0,0,0,24,3,4,2,7,5,29,7,6,3,0,0
11799,11936,2,5848,0,20,40,50,32,57,1,1,100,0,0,29,12,10,8,1,0,30,14,8,5,2,1
11800,11936,3,6004,0,7,28,25,7,28,0,0,0,0,0,24,4,2,1,2,2,26,6,2,1,0,0
11801,11936,3,5848,0,25,40,62,46,63,0,0,0,0,0,24,12,9,8,7,5,33,18,7,7,0,0
11802,11937,1,5811,0,15,40,37,15,40,0,0,0,0,0,23,4,11,5,6,6,36,13,4,2,0,0
11803,11937,1,6179,0,16,39,41,28,52,1,3,33,0,0,31,11,3,2,5,3,30,11,8,5,1,0
11804,11937,2,5811,1,11,39,28,13,41,0,3,0,0,0,27,6,8,3,4,2,32,6,6,4,1,1
11805,11937,2,6179,0,11,29,37,26,44,1,4,25,0,0,26,9,2,2,1,0,26,9,3,2,0,0
11806,11937,3,5811,0,14,27,51,21,35,0,1,0,0,0,18,6,5,4,4,4,19,7,8,7,0,0
11807,11937,3,6179,0,15,41,36,20,46,2,2,100,0,0,38,13,3,2,0,0,33,10,8,5,0,0
11808,11938,1,5585,0,7,15,46,11,19,0,0,0,1,0,12,4,0,0,3,3,15,7,0,0,0,0
11809,11938,1,6197,0,7,19,36,18,31,1,1,100,0,0,19,7,0,0,0,0,11,3,0,0,8,4
11810,11939,1,5834,0,10,21,47,32,47,1,2,50,0,0,17,7,4,3,0,0,8,2,4,2,9,6
11811,11939,1,5882,0,3,9,33,6,13,0,0,0,0,0,6,2,2,1,1,0,6,1,3,2,0,0
11812,11939,2,5834,0,5,9,55,25,33,1,2,50,0,0,7,4,1,1,1,0,3,1,0,0,6,4
11813,11939,2,5882,0,5,12,41,8,17,0,0,0,0,1,8,2,3,2,1,1,9,4,3,1,0,0
11814,11939,3,5834,0,5,10,50,26,39,0,2,0,0,0,6,1,3,3,1,1,3,1,7,4,0,0
11815,11939,3,5882,0,3,9,33,14,21,0,0,0,0,0,6,1,2,1,1,1,5,1,4,2,0,0
11816,11940,1,6198,0,10,43,23,21,54,0,0,0,0,0,35,5,2,1,6,4,38,9,5,1,0,0
11817,11940,1,5675,0,23,55,41,38,73,1,1,100,0,0,42,17,6,3,7,3,40,14,6,4,9,5
11818,11940,2,6198,0,2,4,50,3,6,0,0,0,0,0,3,2,1,0,0,0,4,2,0,0,0,0
11819,11940,2,5675,0,11,18,61,30,41,0,0,0,1,0,15,10,1,0,2,1,7,2,0,0,11,9
11820,11940,3,6198,0,9,26,34,9,26,0,1,0,0,0,24,8,2,1,0,0,24,7,2,2,0,0
11821,11940,3,5675,0,14,33,42,21,41,0,0,0,1,0,27,10,2,2,4,2,27,8,2,2,4,4
11822,11941,1,5610,0,14,43,32,15,44,0,0,0,0,0,36,11,6,2,1,1,40,14,3,0,0,0
11823,11941,1,5484,0,13,36,36,13,36,0,0,0,0,0,23,3,9,7,4,3,36,13,0,0,0,0
11824,11941,2,5610,1,18,30,60,18,30,0,1,0,0,0,22,13,7,4,1,1,27,15,1,1,2,2
11825,11941,2,5484,0,7,27,25,7,27,0,0,0,0,0,19,3,6,2,2,2,27,7,0,0,0,0
11826,11942,1,6143,0,6,14,42,14,23,0,0,0,0,0,10,3,2,1,2,2,14,6,0,0,0,0
11827,11942,1,6160,0,14,37,37,57,82,0,0,0,0,0,32,10,4,4,1,0,24,7,4,3,9,4
11828,11942,2,6143,0,14,30,46,15,32,0,0,0,0,0,17,3,7,6,6,5,25,10,5,4,0,0
11829,11942,2,6160,0,15,40,37,52,79,0,0,0,0,0,33,8,6,6,1,1,31,10,9,5,0,0
11830,11942,3,6143,0,2,10,20,2,10,0,0,0,0,0,5,0,3,1,2,1,8,1,2,1,0,0
11831,11942,3,6160,1,12,18,66,30,38,0,1,0,0,0,9,6,6,5,3,1,7,3,8,7,3,2
11832,11943,1,5956,0,5,10,50,28,35,0,1,0,0,0,5,2,5,3,0,0,10,5,0,0,0,0
11833,11943,1,6091,0,19,47,40,39,90,1,1,100,0,0,47,19,0,0,0,0,9,2,0,0,38,17
11834,11944,1,5158,0,27,47,57,27,47,0,0,0,0,0,43,23,3,3,1,1,46,27,1,0,0,0
11835,11944,1,6199,0,7,14,50,7,14,0,0,0,0,0,12,6,1,1,1,0,14,7,0,0,0,0
11836,11945,1,5169,0,20,50,40,20,50,0,2,0,0,0,37,9,4,4,9,7,50,20,0,0,0,0
11837,11945,1,5163,0,12,38,31,12,38,1,1,100,0,0,30,5,4,3,4,4,37,11,1,1,0,0
11838,11945,2,5169,0,19,60,31,19,60,0,2,0,0,0,47,11,6,2,7,6,60,19,0,0,0,0
11839,11945,2,5163,0,16,45,35,16,45,0,0,0,0,0,33,9,10,6,2,1,45,16,0,0,0,0
11840,11945,3,5169,0,20,70,28,20,70,0,2,0,0,0,65,16,1,1,4,3,70,20,0,0,0,0
11841,11945,3,5163,0,17,46,36,17,46,0,0,0,0,0,43,16,1,1,2,0,45,16,1,1,0,0
11842,11945,4,5169,0,17,54,31,17,54,0,0,0,0,0,50,15,1,1,3,1,54,17,0,0,0,0
11843,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11844,11945,5,5169,0,12,57,21,19,64,0,1,0,0,0,51,7,2,1,4,4,57,12,0,0,0,0
11845,11945,5,5163,0,8,19,42,10,21,0,3,0,0,0,17,6,1,1,1,1,17,8,2,0,0,0
11846,11946,1,5528,0,13,30,43,37,56,1,1,100,0,0,21,6,5,4,4,3,24,11,0,0,6,2
11847,11946,1,5957,0,12,40,30,12,40,1,2,50,0,0,28,6,12,6,0,0,35,11,3,0,2,1
11848,11946,2,5528,0,37,51,72,98,131,2,2,100,0,0,47,33,4,4,0,0,9,4,0,0,42,33
11849,11946,2,5957,0,9,17,52,19,31,0,0,0,0,0,12,6,4,2,1,1,13,5,0,0,4,4
11850,11946,3,5528,0,21,38,55,42,62,2,3,66,1,0,30,14,3,2,5,5,26,10,0,0,12,11
11851,11946,3,5957,0,17,33,51,20,36,0,0,0,0,0,13,6,20,11,0,0,33,17,0,0,0,0
11852,11947,1,6164,0,11,45,24,21,55,1,3,33,0,0,44,10,1,1,0,0,43,9,2,2,0,0
11853,11947,1,6165,0,22,36,61,22,36,2,4,50,0,0,30,17,6,5,0,0,26,14,10,8,0,0
11854,11947,2,6164,0,15,41,36,27,54,0,2,0,0,0,35,11,6,4,0,0,37,12,4,3,0,0
11855,11947,2,6165,0,17,38,44,25,46,0,1,0,0,0,33,12,3,3,2,2,32,12,6,5,0,0
11856,11947,3,6164,0,10,21,47,16,29,2,3,66,0,0,15,7,5,2,1,1,14,6,7,4,0,0
11857,11947,3,6165,0,13,31,41,21,40,0,1,0,0,0,25,9,5,3,1,1,23,9,8,4,0,0
11858,11948,1,5208,0,1,12,8,2,13,0,0,0,0,0,10,1,2,0,0,0,11,1,1,0,0,0
11859,11948,1,5840,0,10,13,76,13,17,1,1,100,0,0,11,8,2,2,0,0,2,1,2,2,9,7
11860,11948,2,5208,0,2,8,25,8,14,0,1,0,1,0,6,2,2,0,0,0,8,2,0,0,0,0
11861,11948,2,5840,0,8,16,50,13,22,1,2,50,0,0,9,3,6,4,1,1,9,2,1,1,6,5
11862,11948,3,5208,0,7,23,30,10,26,0,0,0,0,0,20,6,3,1,0,0,21,5,2,2,0,0
11863,11948,3,5840,0,3,9,33,7,14,2,5,40,1,0,9,3,0,0,0,0,7,2,2,1,0,0
11864,11949,1,6127,0,7,14,50,15,24,1,1,100,0,0,11,4,1,1,2,2,7,5,2,0,5,2
11865,11949,1,5642,0,18,33,54,38,54,1,1,100,1,0,21,10,7,4,5,4,25,11,0,0,8,7
11866,11949,2,6127,0,5,6,83,26,30,3,3,100,0,0,4,3,0,0,2,2,1,0,0,0,5,5
11867,11949,2,5642,0,2,7,28,10,15,0,0,0,0,0,4,0,2,1,1,1,7,2,0,0,0,0
11868,11949,3,6127,0,6,16,37,11,22,2,3,66,0,0,13,3,0,0,3,3,12,4,3,1,1,1
11869,11949,3,5642,0,30,51,58,48,70,0,0,0,1,0,34,17,14,11,3,2,36,18,1,1,14,11
11870,11950,1,5722,0,13,33,39,14,34,1,5,20,0,0,23,6,4,2,6,5,28,11,5,2,0,0
11871,11950,1,5310,0,5,21,23,38,56,0,0,0,0,0,19,3,1,1,1,1,21,5,0,0,0,0
11872,11950,2,5722,0,7,20,35,14,29,1,2,50,0,0,15,4,3,1,2,2,18,6,0,0,2,1
11873,11950,2,5310,0,20,38,52,34,53,1,1,100,1,0,34,16,2,2,2,2,15,3,2,1,21,16
11874,11950,3,5722,0,8,22,36,16,31,2,6,33,0,0,16,2,1,1,5,5,12,1,4,4,6,3
11875,11950,3,5310,0,4,11,36,27,35,0,0,0,0,0,8,2,2,1,1,1,10,3,1,1,0,0
11876,11951,1,6086,0,5,24,20,6,25,0,0,0,0,0,21,2,2,2,1,1,23,5,1,0,0,0
11877,11951,1,6012,1,14,29,48,19,34,1,2,50,0,0,27,13,2,1,0,0,26,12,1,1,2,1
11878,11952,1,6200,0,8,14,57,9,15,0,0,0,2,0,9,4,0,0,5,4,11,5,3,3,0,0
11879,11952,1,5377,0,6,16,37,18,30,1,4,25,2,0,12,3,1,1,3,2,12,4,1,1,3,1
11880,11953,1,5376,1,6,10,60,9,13,1,4,25,0,0,7,3,3,3,0,0,9,5,1,1,0,0
11881,11953,1,5570,0,17,23,73,24,31,1,1,100,0,0,13,9,8,6,2,2,9,6,7,6,7,5
11882,11954,1,5824,0,5,12,41,9,16,0,1,0,0,0,6,1,3,2,3,2,11,4,1,1,0,0
11883,11954,1,5640,0,12,17,70,13,18,1,1,100,2,0,9,6,4,3,4,3,15,10,2,2,0,0
11884,11955,1,6045,0,7,12,58,15,20,0,0,0,0,0,7,2,2,2,3,3,7,3,1,1,4,3
11885,11955,1,5195,0,4,10,40,17,24,2,2,100,2,0,8,3,1,0,1,1,3,1,0,0,7,3
11886,11955,2,6045,1,6,11,54,7,12,0,1,0,0,0,9,4,2,2,0,0,9,4,2,2,0,0
11887,11955,2,5195,1,5,8,62,12,16,0,0,0,1,0,7,5,0,0,1,0,6,4,1,1,1,0
11888,11956,1,5867,1,33,51,64,44,64,0,1,0,0,0,46,30,4,2,1,1,23,11,1,1,27,21
11889,11956,1,6185,0,3,22,13,3,22,1,1,100,0,0,15,1,0,0,7,2,21,3,1,0,0,0
11890,11956,2,5867,0,14,41,34,18,48,2,4,50,1,0,38,11,1,1,2,2,36,10,0,0,5,4
11891,11956,2,6185,0,10,29,34,12,31,0,0,0,0,0,18,4,3,1,8,5,29,10,0,0,0,0
11892,11956,3,5867,0,23,34,67,27,39,3,5,60,0,0,30,20,2,2,2,1,16,8,3,1,15,14
11893,11956,3,6185,0,5,14,35,5,14,0,0,0,0,1,9,3,1,0,4,2,13,4,0,0,1,1
11894,11957,1,5753,0,19,39,48,19,39,1,3,33,0,0,15,4,13,5,11,10,38,18,1,1,0,0
11895,11957,1,5676,0,14,30,46,14,30,0,0,0,0,0,24,8,2,2,4,4,28,14,2,0,0,0
11896,11957,2,5753,1,26,46,56,26,46,0,1,0,0,0,22,10,15,7,9,9,43,24,0,0,3,2
11897,11957,2,5676,0,11,32,34,11,32,0,0,0,0,0,24,7,6,2,2,2,29,9,3,2,0,0
11898,11957,3,5753,0,24,48,50,24,48,1,1,100,0,0,32,10,6,4,10,10,48,24,0,0,0,0
11899,11957,3,5676,0,12,28,42,12,28,0,0,0,0,0,22,7,2,1,4,4,28,12,0,0,0,0
11900,11958,1,6135,0,12,15,80,17,22,1,3,33,0,0,8,5,5,5,2,2,7,4,8,8,0,0
11901,11958,1,5599,0,18,29,62,36,47,1,1,100,1,0,19,10,10,8,0,0,9,3,16,12,4,3
11902,11958,2,6135,0,4,9,44,6,11,0,0,0,0,0,5,2,2,2,2,0,7,2,2,2,0,0
11903,11958,2,5599,0,13,20,65,21,28,0,1,0,2,0,18,11,1,1,1,1,18,11,0,0,2,2
11904,11959,1,6201,0,11,31,35,11,31,0,0,0,0,0,21,4,6,4,4,3,30,10,0,0,1,1
11905,11959,1,5995,0,23,48,47,47,74,4,4,100,0,0,38,15,5,3,5,5,30,16,1,1,17,6
11906,11959,2,6201,0,3,13,23,3,13,0,0,0,0,1,11,3,1,0,1,0,13,3,0,0,0,0
11907,11959,2,5995,0,16,32,50,58,79,1,1,100,0,0,28,14,2,1,2,1,12,3,0,0,20,13
11908,11959,3,6201,0,7,16,43,8,17,0,0,0,0,0,12,4,2,1,2,2,16,7,0,0,0,0
11909,11959,3,5995,0,18,34,52,60,89,1,2,50,0,0,29,14,4,3,1,1,18,7,0,0,16,11
11910,11960,1,5200,0,8,26,30,30,48,0,0,0,0,0,23,5,0,0,3,3,22,5,4,3,0,0
11911,11960,1,5255,0,15,32,46,18,35,6,7,85,0,0,22,8,5,2,5,5,27,10,4,4,1,1
11912,11960,2,5200,0,14,37,37,30,54,0,0,0,0,0,33,10,0,0,4,4,35,14,2,0,0,0
11913,11960,2,5255,0,36,58,62,38,62,3,5,60,0,0,49,28,6,5,3,3,50,28,4,4,4,4
11914,11960,3,5200,0,19,48,39,40,70,0,0,0,0,0,42,14,3,2,3,3,43,15,3,2,2,2
11915,11960,3,5255,0,25,51,49,40,70,3,5,60,0,0,46,20,5,5,0,0,46,21,3,2,2,2
11916,11961,1,6202,0,15,25,60,15,25,0,0,0,0,0,9,2,11,8,5,5,25,15,0,0,0,0
11917,11961,1,5194,0,18,39,46,18,39,0,0,0,0,0,22,5,4,2,13,11,39,18,0,0,0,0
11918,11961,2,6202,0,12,24,50,13,25,0,0,0,0,0,12,3,12,9,0,0,23,12,1,0,0,0
11919,11961,2,5194,0,30,56,53,31,57,0,3,0,0,0,47,22,2,2,7,6,46,24,10,6,0,0
11920,11961,3,6202,0,19,46,41,20,47,0,0,0,0,0,29,9,14,7,3,3,44,18,2,1,0,0
11921,11961,3,5194,0,63,91,69,63,91,0,0,0,0,0,85,58,5,4,1,1,74,50,17,13,0,0
11922,11962,1,5166,0,11,31,35,13,34,1,4,25,0,0,26,6,5,5,0,0,17,1,9,7,5,3
11923,11962,1,5677,0,23,48,47,37,65,1,1,100,0,0,33,12,15,11,0,0,29,12,14,8,5,3
11924,11962,2,5166,0,29,58,50,36,66,3,3,100,1,0,46,18,7,6,5,5,48,22,10,7,0,0
11925,11962,2,5677,0,16,58,27,19,62,1,2,50,0,0,47,12,10,3,1,1,44,10,14,6,0,0
11926,11962,3,5166,0,47,71,66,50,75,4,5,80,0,0,47,26,18,15,6,6,44,24,25,21,2,2
11927,11962,3,5677,0,26,73,35,40,88,1,1,100,0,0,68,24,5,2,0,0,59,16,14,10,0,0
11928,11963,1,6154,1,67,153,43,70,156,0,0,0,0,0,137,56,10,5,6,6,127,54,12,7,14,6
11929,11963,1,5550,0,37,93,39,37,93,0,0,0,0,0,82,27,3,3,8,7,84,31,9,6,0,0
11930,11963,2,6154,0,52,120,43,52,120,0,0,0,0,0,92,32,16,10,12,10,116,51,4,1,0,0
11931,11963,2,5550,0,33,88,37,33,88,0,0,0,0,0,78,27,5,3,5,3,85,31,3,2,0,0
11932,11963,3,6154,0,50,128,39,50,128,0,0,0,0,0,106,38,16,9,6,3,118,45,9,5,1,0
11933,11963,3,5550,0,38,75,50,38,75,1,1,100,0,0,65,30,3,3,7,5,65,32,7,5,3,1
11934,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11935,11964,1,6203,0,13,40,32,13,40,0,0,0,0,0,34,8,1,0,5,5,40,13,0,0,0,0
11936,11965,1,6146,0,15,24,62,16,25,1,7,14,0,0,15,7,9,8,0,0,14,8,10,7,0,0
11937,11965,1,6204,0,6,27,22,6,27,0,3,0,0,0,21,1,4,3,2,2,22,4,5,2,0,0
11938,11965,2,6146,0,11,28,39,13,30,0,2,0,2,0,19,4,8,6,1,1,20,7,8,4,0,0
11939,11965,2,6204,0,7,25,28,7,25,0,5,0,0,0,16,1,6,4,3,2,22,5,3,2,0,0
11940,11965,3,6146,0,7,15,46,13,21,1,3,33,0,0,10,3,2,1,3,3,9,5,5,2,1,0
11941,11965,3,6204,0,9,35,25,9,35,0,0,0,0,0,25,3,5,2,5,4,35,9,0,0,0,0
11942,11966,1,6119,0,14,25,56,36,48,0,0,0,0,0,7,0,9,5,9,9,23,12,2,2,0,0
11943,11966,1,5960,0,5,10,50,12,18,1,1,100,0,0,9,4,0,0,1,1,6,2,3,2,1,1
11944,11966,2,6119,0,4,17,23,46,61,0,0,0,1,0,8,1,5,2,4,1,16,3,0,0,1,1
11945,11966,2,5960,0,6,9,66,29,36,1,1,100,0,0,9,6,0,0,0,0,5,2,0,0,4,4
11946,11966,3,6119,0,4,11,36,44,51,0,1,0,0,0,6,0,3,2,2,2,9,2,2,2,0,0
11947,11966,3,5960,0,4,7,57,45,51,0,1,0,0,1,7,4,0,0,0,0,1,0,1,0,5,4
11948,11967,1,5232,0,23,58,39,23,58,0,0,0,0,0,36,11,8,2,14,10,58,23,0,0,0,0
11949,11967,1,5739,0,19,56,33,19,56,0,1,0,0,0,36,9,13,4,7,6,56,19,0,0,0,0
11950,11967,2,5232,1,26,63,41,29,66,0,0,0,0,0,41,9,15,12,7,5,52,16,9,8,2,2
11951,11967,2,5739,0,15,51,29,16,52,0,1,0,0,0,31,8,16,4,4,3,50,15,1,0,0,0
11952,11967,3,5232,0,45,87,51,46,88,2,2,100,0,0,66,28,18,15,3,2,78,37,9,8,0,0
11953,11967,3,5739,0,19,51,37,20,52,0,0,0,0,0,33,8,15,9,3,2,50,19,1,0,0,0
11954,11968,1,5641,0,34,72,47,35,73,0,1,0,0,0,60,24,6,4,6,6,72,34,0,0,0,0
11955,11968,1,5586,0,27,63,42,29,65,0,0,0,1,0,45,15,18,12,0,0,60,25,3,2,0,0
11956,11968,2,5641,1,25,70,35,25,70,0,2,0,0,0,62,19,5,3,3,3,66,24,4,1,0,0
11957,11968,2,5586,1,41,60,68,42,61,0,1,0,0,0,43,26,16,15,1,0,53,35,7,6,0,0
11958,11968,3,5641,1,4,5,80,4,5,0,0,0,0,0,4,3,0,0,1,1,5,4,0,0,0,0
11959,11968,3,5586,0,2,5,40,2,5,0,1,0,0,0,3,1,2,1,0,0,5,2,0,0,0,0
11960,11969,1,5140,0,19,53,35,22,56,0,1,0,0,0,33,8,8,6,12,5,46,14,7,5,0,0
11961,11969,1,5863,0,24,47,51,27,50,0,2,0,0,0,38,17,8,7,1,0,35,14,12,10,0,0
11962,11969,2,5140,0,46,80,57,50,85,1,1,100,0,0,59,32,19,12,2,2,67,36,10,9,3,1
11963,11969,2,5863,0,37,62,59,37,62,0,0,0,0,0,54,31,8,6,0,0,52,30,10,7,0,0
11964,11969,3,5140,0,46,77,59,50,85,1,3,33,0,1,63,35,13,11,1,0,62,32,9,8,6,6
11965,11969,3,5863,0,16,51,31,23,58,1,3,33,0,0,48,13,3,3,0,0,44,10,5,4,2,2
11966,11970,1,6205,0,27,47,57,30,50,2,4,50,0,0,18,6,15,8,14,13,27,11,19,15,1,1
11967,11970,1,5481,0,12,26,46,12,26,0,0,0,0,0,23,10,2,1,1,1,25,11,1,1,0,0
11968,11970,2,6205,0,9,29,31,12,33,1,3,33,0,0,18,3,10,5,1,1,28,8,1,1,0,0
11969,11970,2,5481,0,21,41,51,24,44,0,0,0,0,1,29,14,11,7,1,0,33,16,7,4,1,1
11970,11970,3,6205,0,9,32,28,9,32,0,1,0,0,0,25,6,6,3,1,0,32,9,0,0,0,0
11971,11970,3,5481,1,29,43,67,32,46,0,0,0,0,0,39,25,4,4,0,0,43,29,0,0,0,0
11972,11971,1,6040,0,22,37,59,23,38,3,4,75,0,0,25,13,8,6,4,3,33,20,3,1,1,1
11973,11971,1,5855,0,18,56,32,18,56,0,0,0,0,0,42,9,7,5,7,4,49,17,7,1,0,0
11974,11971,2,6040,0,6,9,66,6,9,0,0,0,0,0,5,3,0,0,4,3,9,6,0,0,0,0
11975,11971,2,5855,0,19,40,47,35,61,1,1,100,1,0,31,12,6,5,3,2,24,5,0,0,16,14
11976,11971,3,6040,0,6,15,40,6,15,0,1,0,0,0,13,6,2,0,0,0,13,5,2,1,0,0
11977,11971,3,5855,0,13,37,35,43,73,0,1,0,0,0,26,4,9,7,2,2,26,5,1,0,10,8
11978,11972,1,5705,0,16,29,55,26,40,1,2,50,0,0,11,5,10,6,8,5,24,12,5,4,0,0
11979,11972,1,5378,0,8,18,44,13,24,2,3,66,1,1,15,6,3,2,0,0,15,6,3,2,0,0
11980,11973,1,5925,0,25,50,50,25,50,0,0,0,0,0,43,20,3,1,4,4,50,25,0,0,0,0
11981,11973,1,5600,0,14,57,24,15,58,0,0,0,0,0,41,8,12,4,4,2,57,14,0,0,0,0
11982,11973,2,5925,0,2,3,66,5,6,0,0,0,1,1,1,1,1,1,1,0,3,2,0,0,0,0
11983,11973,2,5600,1,10,14,71,18,22,0,0,0,0,0,5,1,9,9,0,0,2,1,0,0,12,9
11984,11974,1,6206,0,16,32,50,32,48,1,1,100,0,0,27,11,4,4,1,1,13,3,8,4,11,9
11985,11974,1,6060,0,3,9,33,9,18,0,0,0,0,0,5,0,3,2,1,1,8,2,1,1,0,0
11986,11974,2,6206,0,9,52,17,14,57,0,0,0,0,0,39,3,11,5,2,1,50,7,2,2,0,0
11987,11974,2,6060,0,4,27,14,11,38,1,1,100,0,0,21,2,5,1,1,1,23,2,2,1,2,1
11988,11974,3,6206,0,22,69,31,23,70,0,0,0,0,0,63,16,6,6,0,0,67,21,2,1,0,0
11989,11974,3,6060,0,18,61,29,22,66,0,0,0,0,0,47,10,8,3,6,5,58,16,3,2,0,0
11990,11975,1,5955,1,24,36,66,25,37,1,3,33,0,0,30,19,4,4,2,1,12,5,4,4,20,15
11991,11975,1,5988,0,11,21,52,14,25,1,1,100,0,1,14,5,6,6,1,0,17,8,2,2,2,1
11992,11975,2,5955,0,3,6,50,10,13,0,1,0,0,0,3,0,2,2,1,1,5,2,1,1,0,0
11993,11975,2,5988,0,10,20,50,21,31,2,2,100,1,0,19,9,0,0,1,1,5,2,0,0,15,8
11994,11975,3,5955,0,4,8,50,7,11,0,0,0,0,0,7,3,0,0,1,1,6,2,2,2,0,0
11995,11975,3,5988,0,9,13,69,18,22,2,3,66,0,0,10,6,3,3,0,0,8,5,1,1,4,3
11996,11976,1,5678,0,11,13,84,11,13,0,0,0,0,0,3,2,6,5,4,4,13,11,0,0,0,0
11997,11976,1,5636,1,10,32,31,10,32,0,0,0,0,0,14,3,11,5,7,2,32,10,0,0,0,0
11998,11977,1,6140,0,7,22,31,12,28,0,0,0,0,0,13,0,2,2,7,5,22,7,0,0,0,0
11999,11977,1,5876,0,8,23,34,22,39,1,1,100,0,0,19,6,0,0,4,2,23,8,0,0,0,0
12000,11977,2,6140,0,6,31,19,10,35,0,1,0,0,0,18,0,8,3,5,3,31,6,0,0,0,0
12001,11977,2,5876,0,20,43,46,31,54,1,1,100,0,0,34,14,5,5,4,1,40,18,0,0,3,2
12002,11977,3,6140,0,6,19,31,21,37,0,1,0,0,0,11,1,4,2,4,3,17,6,2,0,0,0
12003,11977,3,5876,0,14,36,38,40,63,2,3,66,0,0,33,13,2,1,1,0,17,3,1,0,18,11
12004,11978,1,6207,0,11,20,55,15,24,1,2,50,0,1,13,4,6,6,1,1,14,5,5,5,1,1
12005,11978,1,5981,0,10,20,50,35,45,1,3,33,0,0,13,5,6,4,1,1,9,3,9,6,2,1
12006,11978,2,6207,0,4,15,26,5,16,1,2,50,1,0,10,1,4,3,1,0,11,2,4,2,0,0
12007,11978,2,5981,0,11,24,45,53,72,2,3,66,0,1,13,4,9,6,2,1,15,3,3,2,6,6
